site_code,site_label,mission,product_name,acq_start,cloud_pct
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20250917T053938_20250917T054003_004160_00842D_48DD.SAFE,2025-09-17T05:39:38.422000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20250917T165258_20250917T165323_004167_008466_3120.SAFE,2025-09-17T16:52:58.930000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20250918T053215_20250918T053240_061038_079B2F_5FA9.SAFE,2025-09-18T05:32:15.825575Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20250922T170103_20250922T170128_004240_008699_2AF5.SAFE,2025-09-22T17:01:03.387000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20250923T054038_20250923T054103_061111_079E0E_7D48.SAFE,2025-09-23T05:40:38.695741Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20250924T053124_20250924T053149_004262_008748_C9E1.SAFE,2025-09-24T05:31:24.080000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20250929T053938_20250929T054003_004335_008987_D3AA.SAFE,2025-09-29T05:39:38.613000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20250929T165259_20250929T165324_004342_0089C0_3387.SAFE,2025-09-29T16:52:59.053000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20250930T053215_20250930T053240_061213_07A23B_6856.SAFE,2025-09-30T05:32:15.921170Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251004T170103_20251004T170128_004415_008BF0_17BB.SAFE,2025-10-04T17:01:03.396000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251005T054038_20251005T054103_061286_07A523_999D.SAFE,2025-10-05T05:40:38.846457Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251006T053124_20251006T053149_004437_008CA2_CE45.SAFE,2025-10-06T05:31:24.501000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251011T053938_20251011T054003_004510_008ED9_F09B.SAFE,2025-10-11T05:39:38.823000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251011T165259_20251011T165324_004517_008F11_5D41.SAFE,2025-10-11T16:52:59.277000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251012T053216_20251012T053241_061388_07A946_BB6D.SAFE,2025-10-12T05:32:16.556785Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251016T170103_20251016T170128_004590_00913B_2748.SAFE,2025-10-16T17:01:03.557000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251017T054039_20251017T054104_061461_07AC2A_1955.SAFE,2025-10-17T05:40:39.004422Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251018T053124_20251018T053149_004612_0091EF_EB8D.SAFE,2025-10-18T05:31:24.493000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251023T053938_20251023T054003_004685_009421_EDA9.SAFE,2025-10-23T05:39:38.747000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251023T165259_20251023T165324_004692_00945B_50EE.SAFE,2025-10-23T16:52:59.170000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251024T053216_20251024T053241_061563_07B04C_8C95.SAFE,2025-10-24T05:32:16.042464Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251028T170103_20251028T170128_004765_009686_AF62.SAFE,2025-10-28T17:01:03.236000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251029T054038_20251029T054103_061636_07B333_A648.SAFE,2025-10-29T05:40:38.617748Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251030T053124_20251030T053149_004787_009742_6A1A.SAFE,2025-10-30T05:31:24.141000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251104T053938_20251104T054003_004860_0099AE_C67C.SAFE,2025-11-04T05:39:38.614000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251104T165259_20251104T165324_004867_0099F2_194B.SAFE,2025-11-04T16:52:59.012000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251105T053215_20251105T053240_061738_07B73C_DFB7.SAFE,2025-11-05T05:32:15.737319Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251109T170102_20251109T170127_004940_009C5B_DBB0.SAFE,2025-11-09T17:01:02.973000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251110T054038_20251110T054103_061811_07BA09_AB39.SAFE,2025-11-10T05:40:38.104100Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251111T053123_20251111T053148_004962_009D0E_CD2B.SAFE,2025-11-11T05:31:23.732000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251116T053937_20251116T054002_005035_009F87_B200.SAFE,2025-11-16T05:39:37.943000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251116T165258_20251116T165323_005042_009FCD_69EF.SAFE,2025-11-16T16:52:58.440000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251121T170102_20251121T170127_005115_00A23B_D77B.SAFE,2025-11-21T17:01:02.507000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251122T054037_20251122T054102_061986_07C0D6_EB54.SAFE,2025-11-22T05:40:37.692535Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251123T053123_20251123T053148_005137_00A2F8_2F85.SAFE,2025-11-23T05:31:23.281000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251128T053937_20251128T054002_005210_00A568_6C5D.SAFE,2025-11-28T05:39:37.494000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251128T165257_20251128T165322_005217_00A5AD_AB85.SAFE,2025-11-28T16:52:57.891000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251129T053214_20251129T053238_062088_07C4D8_E238.SAFE,2025-11-29T05:32:14.000875Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251203T170102_20251203T170127_005290_00A81D_B2D0.SAFE,2025-12-03T17:01:02.105000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251204T054036_20251204T054101_062161_07C7AC_0B75.SAFE,2025-12-04T05:40:36.366926Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251205T053121_20251205T053146_005312_00A8E3_1AAB.SAFE,2025-12-05T05:31:21.003000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251210T053936_20251210T054001_005385_00AB6C_E62F.SAFE,2025-12-10T05:39:36.951000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251210T165257_20251210T165322_005392_00ABB0_93DE.SAFE,2025-12-10T16:52:57.401000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251211T053213_20251211T053238_062263_07CBAB_FEC8.SAFE,2025-12-11T05:32:13.017967Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251215T170101_20251215T170126_005465_00AE22_9092.SAFE,2025-12-15T17:01:01.583000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251216T054035_20251216T054100_062336_07CE83_D02C.SAFE,2025-12-16T05:40:35.329167Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251217T053122_20251217T053147_005487_00AEDF_EDF0.SAFE,2025-12-17T05:31:22.322000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251222T053936_20251222T054001_005560_00B165_A8B8.SAFE,2025-12-22T05:39:36.292000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251222T165256_20251222T165321_005567_00B1AC_1C8E.SAFE,2025-12-22T16:52:56.664000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251223T053211_20251223T053236_062438_07D27E_3AF1.SAFE,2025-12-23T05:32:11.541210Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251227T170100_20251227T170125_005640_00B427_BCCB.SAFE,2025-12-27T17:01:00.625000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20251228T054033_20251228T054058_062511_07D550_5948.SAFE,2025-12-28T05:40:33.908330Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20251229T053121_20251229T053146_005662_00B4EC_2A04.SAFE,2025-12-29T05:31:21.495000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260103T053935_20260103T054000_005735_00B76A_0185.SAFE,2026-01-03T05:39:35.667000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260103T165256_20260103T165321_005742_00B7AF_5C12.SAFE,2026-01-03T16:52:56.094000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260104T053210_20260104T053235_062613_07D93E_D0A3.SAFE,2026-01-04T05:32:10.473503Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260108T170100_20260108T170125_005815_00BA33_906C.SAFE,2026-01-08T17:01:00.113000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260109T054032_20260109T054057_062686_07DC0E_AFFF.SAFE,2026-01-09T05:40:32.645256Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260110T053120_20260110T053145_005837_00BAFE_3C9C.SAFE,2026-01-10T05:31:20.877000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260115T053935_20260115T054000_005910_00BD93_569A.SAFE,2026-01-15T05:39:35.330000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260115T165255_20260115T165320_005917_00BDDE_A613.SAFE,2026-01-15T16:52:55.762000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260116T053209_20260116T053234_062788_07E001_02F3.SAFE,2026-01-16T05:32:09.464510Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260120T170059_20260120T170124_005990_00C040_A069.SAFE,2026-01-20T17:00:59.682000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260121T054031_20260121T054056_062861_07E2A0_7987.SAFE,2026-01-21T05:40:31.436047Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260122T053120_20260122T053145_006012_00C0DA_3FA5.SAFE,2026-01-22T05:31:20.249000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260127T053934_20260127T053959_006085_00C345_A529.SAFE,2026-01-27T05:39:34.773000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260127T165255_20260127T165320_006092_00C38B_E7EC.SAFE,2026-01-27T16:52:55.237000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260128T053208_20260128T053233_062963_07E649_A7A8.SAFE,2026-01-28T05:32:08.780080Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260201T170059_20260201T170124_006165_00C5FC_C767.SAFE,2026-02-01T17:00:59.293000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260202T054031_20260202T054056_063036_07E90C_F495.SAFE,2026-02-02T05:40:31.139163Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260203T053119_20260203T053144_006187_00C6B7_7465.SAFE,2026-02-03T05:31:19.577000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260208T053934_20260208T053959_006260_00C930_6068.SAFE,2026-02-08T05:39:34.579000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260208T165254_20260208T165319_006267_00C97B_5FB8.SAFE,2026-02-08T16:52:54.996000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260209T053207_20260209T053232_063138_07ECD9_4713.SAFE,2026-02-09T05:32:07.972936Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260213T170058_20260213T170123_006340_00CBFF_B46E.SAFE,2026-02-13T17:00:58.924000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260214T054030_20260214T054055_063211_07EF89_4250.SAFE,2026-02-14T05:40:30.332052Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260215T053119_20260215T053144_006362_00CCC4_04AE.SAFE,2026-02-15T05:31:19.730000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260220T053934_20260220T053959_006435_00CF4C_06CF.SAFE,2026-02-20T05:39:34.000000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260220T165254_20260220T165319_006442_00CF99_07C0.SAFE,2026-02-20T16:52:54.433000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260221T053207_20260221T053232_063313_07F369_76CC.SAFE,2026-02-21T05:32:07.367335Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260225T170058_20260225T170123_006515_00D213_9459.SAFE,2026-02-25T17:00:58.874000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260226T054030_20260226T054055_063386_07F635_7315.SAFE,2026-02-26T05:40:30.138827Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260227T053119_20260227T053144_006537_00D2DA_5F32.SAFE,2026-02-27T05:31:19.695000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260304T053933_20260304T053958_006610_00D562_8D5F.SAFE,2026-03-04T05:39:33.929000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260304T165254_20260304T165319_006617_00D5AD_E13B.SAFE,2026-03-04T16:52:54.417000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260305T053207_20260305T053232_063488_07FA14_0851.SAFE,2026-03-05T05:32:07.164392Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260309T170059_20260309T170124_006690_00D813_DDA0.SAFE,2026-03-09T17:00:59.041000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260310T054030_20260310T054055_063561_07FCD9_ABE9.SAFE,2026-03-10T05:40:30.168249Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260311T053119_20260311T053144_006712_00D8DB_F1A7.SAFE,2026-03-11T05:31:19.887000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260316T053934_20260316T053959_006785_00DB62_D727.SAFE,2026-03-16T05:39:34.336000Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260316T165254_20260316T165319_006792_00DBA6_1900.SAFE,2026-03-16T16:52:54.762376Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260317T053207_20260317T053232_063663_0800AA_BF29.SAFE,2026-03-17T05:32:07.262475Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260321T170059_20260321T170124_006865_00DE18_4528.SAFE,2026-03-21T17:00:59.149377Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260322T054030_20260322T054055_063736_080362_42C2.SAFE,2026-03-22T05:40:30.172195Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260323T053120_20260323T053145_006887_00DED8_47E1.SAFE,2026-03-23T05:31:20.115653Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260328T053934_20260328T053959_006960_00E156_826F.SAFE,2026-03-28T05:39:34.597790Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260328T165255_20260328T165320_006967_00E1A0_438D.SAFE,2026-03-28T16:52:55.082264Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260329T053207_20260329T053232_063838_080734_91EE.SAFE,2026-03-29T05:32:07.403519Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260402T170059_20260402T170124_007040_00E40E_608D.SAFE,2026-04-02T17:00:59.478399Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260403T054030_20260403T054055_063911_0809E3_9E9D.SAFE,2026-04-03T05:40:30.112739Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260404T053120_20260404T053145_007062_00E4C7_105F.SAFE,2026-04-04T05:31:20.302648Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260409T053935_20260409T054000_007135_00E737_38F0.SAFE,2026-04-09T05:39:35.155614Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260409T165255_20260409T165320_007142_00E77C_DAB8.SAFE,2026-04-09T16:52:55.618040Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260410T053207_20260410T053232_064013_080DC1_41BB.SAFE,2026-04-10T05:32:07.525089Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260414T170100_20260414T170125_007215_00E9F0_18EB.SAFE,2026-04-14T17:01:00.067305Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260415T054030_20260415T054055_064086_08107A_5F5C.SAFE,2026-04-15T05:40:30.261359Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260416T053120_20260416T053145_007237_00EAAE_6575.SAFE,2026-04-16T05:31:20.936692Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260417T053130_20260417T053155_002382_003E42_EEFB.SAFE,2026-04-17T05:31:30.932020Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260421T053935_20260421T054000_007310_00ED25_4A5E.SAFE,2026-04-21T05:39:35.901077Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD.SAFE,2026-04-21T16:52:56.399066Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260422T053207_20260422T053232_064188_081448_BA89.SAFE,2026-04-22T05:32:07.713571Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260422T165306_20260422T165331_002462_0040DB_566D.SAFE,2026-04-22T16:53:06.313245Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260426T170100_20260426T170125_007390_00EFDE_4F42.SAFE,2026-04-26T17:01:00.706592Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260427T054030_20260427T054055_064261_0816FE_CDBC.SAFE,2026-04-27T05:40:30.235329Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260427T170110_20260427T170135_002535_00432D_CC59.SAFE,2026-04-27T17:01:10.651545Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260428T053121_20260428T053146_007412_00F09B_3969.SAFE,2026-04-28T05:31:21.505009Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260429T053131_20260429T053156_002557_0043E8_0E46.SAFE,2026-04-29T05:31:31.426195Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260503T053936_20260503T054001_007485_00F31C_DE5E.SAFE,2026-05-03T05:39:36.391812Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260503T165256_20260503T165321_007492_00F360_3E2A.SAFE,2026-05-03T16:52:56.874935Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260504T053207_20260504T053232_064363_081AC8_A4A5.SAFE,2026-05-04T05:32:07.220171Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260504T165306_20260504T165331_002637_00467B_7F64.SAFE,2026-05-04T16:53:06.720013Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260508T170101_20260508T170126_007565_00F5C6_1EF4.SAFE,2026-05-08T17:01:01.507700Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1.SAFE,2026-05-09T05:40:29.822672Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260509T170111_20260509T170136_002710_0048E7_D2BE.SAFE,2026-05-09T17:01:11.409130Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260511T053132_20260511T053157_002732_0049A7_43C2.SAFE,2026-05-11T05:31:32.337709Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260515T053937_20260515T054002_007660_00F905_6DE5.SAFE,2026-05-15T05:39:37.197227Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260515T165257_20260515T165322_007667_00F946_4649.SAFE,2026-05-15T16:52:57.684846Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260516T053206_20260516T053231_064538_0820FD_0D8C.SAFE,2026-05-16T05:32:06.807288Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260516T165307_20260516T165332_002812_004C57_7232.SAFE,2026-05-16T16:53:07.569595Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260520T170102_20260520T170127_007740_00FBAA_CAEB.SAFE,2026-05-20T17:01:02.354146Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260521T054029_20260521T054054_064611_082387_FB63.SAFE,2026-05-21T05:40:29.400358Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260521T170112_20260521T170137_002885_004EC4_F033.SAFE,2026-05-21T17:01:12.217160Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260522T053123_20260522T053148_007762_00FC67_DA57.SAFE,2026-05-22T05:31:23.211933Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260523T053133_20260523T053158_002907_004F80_CBDD.SAFE,2026-05-23T05:31:33.076174Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260527T053937_20260527T054002_007835_00FEDC_A2D0.SAFE,2026-05-27T05:39:37.790522Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260527T165258_20260527T165323_007842_00FF1F_B317.SAFE,2026-05-27T16:52:58.300074Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260528T053206_20260528T053231_064713_08271B_958C.SAFE,2026-05-28T05:32:06.236704Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260528T165308_20260528T165333_002987_005229_DF37.SAFE,2026-05-28T16:53:08.292241Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260601T170102_20260601T170127_007915_010186_F8C9.SAFE,2026-06-01T17:01:02.869889Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260602T054028_20260602T054053_064786_0829AF_F6CF.SAFE,2026-06-02T05:40:28.676753Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921.SAFE,2026-06-02T17:01:12.803843Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260603T053123_20260603T053148_007937_01023D_A0FC.SAFE,2026-06-03T05:31:23.687339Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260604T053133_20260604T053158_003082_00554D_924E.SAFE,2026-06-04T05:31:33.761175Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260608T053938_20260608T054003_008010_0104A8_4D32.SAFE,2026-06-08T05:39:38.518124Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260608T165258_20260608T165323_008017_0104EB_7576.SAFE,2026-06-08T16:52:58.977600Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260609T053205_20260609T053230_064888_082D40_0191.SAFE,2026-06-09T05:32:05.574350Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260609T165308_20260609T165333_003162_0057FD_65FE.SAFE,2026-06-09T16:53:08.976651Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260614T054028_20260614T054053_064961_082FC5_76F7.SAFE,2026-06-14T05:40:28.097626Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260614T170113_20260614T170138_003235_005A58_BE4F.SAFE,2026-06-14T17:01:13.751177Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260616T053134_20260616T053159_003257_005B17_4F68.SAFE,2026-06-16T05:31:34.610402Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260621T053205_20260621T053230_065063_083365_C71B.SAFE,2026-06-21T05:32:05.012268Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260621T165310_20260621T165335_003337_005DB3_4AC5.SAFE,2026-06-21T16:53:10.067502Z,
