scene_id,mmsi,lat,lon,sog,cog,method,dt_before_s,dt_after_s
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219007572,57.331783,10.536033,0.0,293.8,interpolated,8,1
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,220368000,57.492095,10.506407,0.0,122.4,interpolated,17,0
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219032670,57.332077,10.53358,0.1,146.7,interpolated,9,0
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219005323,57.44285,10.54661,0.0,0.0,interpolated,177,2
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219005954,57.494067,10.50201,0.0,0.0,interpolated,66,11
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219002732,57.439267,10.549633,0.1,318.4,interpolated,37,2
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219015617,57.493471,10.502497,0.0,196.9,interpolated,22,14
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219003066,57.493051,10.506156,0.0,,interpolated,5,3
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219006971,57.492895,10.505844,0.0,104.0,interpolated,5,3
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219010207,57.492373,10.504904,0.0,93.1,interpolated,4,6
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219013885,57.49394,10.502048,0.1,31.4,interpolated,13,7
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,220359000,57.494674,10.503846,0.0,124.4,interpolated,2,6
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219002585,57.493805,10.502117,0.1,22.6,interpolated,4,5
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,311001250,57.440061,10.549973,0.0,285.8,interpolated,177,4
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219001522,57.494373,10.501866,0.0,98.7,interpolated,14,4
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219014875,57.44114,10.546545,0.0,298.6,interpolated,0,2
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,220349000,57.492617,10.507911,0.0,35.0,interpolated,13,6
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219003138,57.492636,10.505044,0.0,,interpolated,12,7
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,220127000,57.492232,10.506784,0.0,24.7,interpolated,2,7
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,265056000,57.643668,10.689212,9.5,107.9,interpolated,2,7
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219029704,57.331992,10.533355,0.0,233.1,interpolated,2,7
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,258116000,57.437538,10.549108,0.0,86.8,interpolated,0,10
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219001239,57.439173,10.54981,0.0,103.9,interpolated,0,10
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,331101206,57.512574,10.611205,8.7,85.0,interpolated,9,20
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,220256000,57.492807,10.505685,0.0,88.8,interpolated,9,12
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219517000,57.431449,10.536098,0.0,267.5,interpolated,9,126
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219026558,57.428668,10.50297,0.0,273.2,interpolated,124,196
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219002973,57.593052,10.429035,0.0,,interpolated,3,15
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219001461,57.465367,10.540242,0.0,345.5,interpolated,0,8
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219021235,57.492665,10.505218,0.0,308.9,interpolated,2,19
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,309336000,57.43677,10.542052,0.0,209.9,interpolated,32,25
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,266436000,57.672398,10.599035,0.0,116.9,interpolated,153,26
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,258595000,57.434782,10.554517,0.5,24.6,interpolated,10,33
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,255915570,57.436685,10.54639,1.8,171.6,interpolated,11,7
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,250004214,57.664923,10.59683,5.5,46.3,interpolated,1,8
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,414601000,57.683756,10.690715,0.1,297.8,interpolated,123,32
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219000942,57.442269,10.547443,0.0,,interpolated,5,4
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,277291000,57.433696,10.543993,0.0,248.8,interpolated,140,39
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,258202000,57.658464,10.615845,0.0,75.4,interpolated,139,42
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,255916179,57.43838,10.544873,0.0,312.3,interpolated,132,49
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219028949,57.425945,10.528474,0.0,,interpolated,274,54
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219525000,57.433321,10.536529,0.0,322.0,interpolated,117,62
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,266212000,57.631666,10.574275,0.0,3.2,interpolated,117,68
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,266203000,57.683891,10.754085,0.1,35.2,interpolated,103,76
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219159000,57.441533,10.546737,0.0,145.4,interpolated,100,78
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,257601000,57.674672,10.65158,0.0,136.6,interpolated,100,79
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219111111,57.437763,10.55805,0.1,,interpolated,11,81
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,314870000,57.611779,10.696961,0.0,206.5,interpolated,97,82
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219034404,57.464228,10.537357,0.0,,interpolated,9,86
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,210051000,57.681065,10.594083,0.0,18.9,interpolated,92,88
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,230687000,57.486298,10.673125,0.0,279.0,interpolated,83,89
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219021388,57.484147,10.622608,0.0,,interpolated,171,100
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,311001591,57.486501,10.673629,0.0,26.0,interpolated,67,112
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219000416,57.431306,10.537834,0.0,131.9,interpolated,57,114
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219111114,57.436748,10.559817,0.0,,interpolated,66,205
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219022157,57.437469,10.54209,0.0,59.1,interpolated,67,113
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,636024763,57.61831,10.630145,0.0,262.3,interpolated,48,114
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219000734,57.40848,10.607124,11.1,120.7,interpolated,4,4
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219061000,57.663848,10.746669,0.0,98.7,interpolated,66,117
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219002066,57.43201,10.535762,0.0,42.6,interpolated,41,137
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,636021742,57.644157,10.646837,0.0,70.6,interpolated,38,141
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,636025892,57.599509,10.73085,0.0,127.5,interpolated,30,148
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219004365,57.332747,10.532039,0.0,67.1,interpolated,120,60
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219025470,57.322502,10.492149,0.0,,interpolated,100,82
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,258349500,57.622163,10.629748,2.3,35.8,interpolated,21,9
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219009763,57.491907,10.505901,0.0,50.6,interpolated,140,39
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219032276,57.463352,10.537008,0.0,35.9,interpolated,20,195
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219005787,57.439197,10.549674,0.0,,interpolated,119,60
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,241456000,57.683937,10.755847,0.0,50.6,interpolated,22,157
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219013005,57.492696,10.504204,0.0,0.0,interpolated,11,508
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,265410000,57.43504,10.543437,0.0,192.5,interpolated,173,7
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219004128,57.613783,10.766977,8.6,138.3,nearest,744,
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219019033,57.571061,10.652161,12.0,4.4,interpolated,7,52
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,246265000,57.632657,10.624886,1.2,266.0,interpolated,7,1
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,982550097,57.437285,10.545998,0.1,204.3,nearest,482,
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219017733,57.685867,10.676978,11.0,76.0,nearest,306,
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219016142,57.464549,10.535887,0.0,206.4,interpolated,14,165
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219028256,57.332923,10.534305,0.0,,interpolated,77,16
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,241869000,57.646007,10.766758,10.2,299.6,nearest,,438
S1A_IW_GRDH_1SDV_20260401T170959_20260401T171024_063889_080915_0803,219026706,57.68588,10.668768,17.8,133.7,nearest,,791
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,258377000,57.435041,10.552737,0.0,60.4,interpolated,177,5
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219015617,57.493473,10.502462,0.1,309.3,interpolated,30,1
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,220127000,57.492227,10.506775,0.0,244.6,interpolated,0,9
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219000942,57.442304,10.547459,0.1,,interpolated,18,11
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219002585,57.493793,10.502105,0.0,156.9,interpolated,8,0
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219002732,57.439277,10.549667,0.1,321.8,interpolated,0,3
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,220345000,57.493297,10.506373,0.0,144.0,interpolated,6,2
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219002973,57.593055,10.429018,0.0,,interpolated,6,3
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,220329000,57.496466,10.501521,0.0,239.5,interpolated,8,1
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,258116000,57.437545,10.549067,0.0,307.2,interpolated,5,4
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219001259,57.425707,10.532938,0.0,310.0,interpolated,5,4
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219029704,57.332002,10.533313,0.0,217.9,interpolated,6,4
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219032670,57.332006,10.533588,1.0,183.2,interpolated,6,23
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219021235,57.492663,10.505209,0.0,140.8,interpolated,16,25
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219013885,57.49395,10.502032,0.0,262.3,interpolated,4,3
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,636021172,57.682332,10.628843,0.1,220.8,interpolated,174,5
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219007572,57.310925,10.587337,3.3,157.4,interpolated,2,7
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,258595000,57.43475,10.554497,0.3,236.4,interpolated,132,7
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,220256000,57.493037,10.506236,0.1,231.0,interpolated,3,6
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219005453,57.43971,10.549283,0.1,239.1,interpolated,11,8
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219005954,57.494076,10.501943,0.0,0.0,interpolated,11,7
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,220368000,57.492826,10.505657,0.0,176.4,interpolated,12,9
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,220088000,57.492083,10.506373,0.0,111.0,interpolated,0,18
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219003066,57.495505,10.501547,0.0,,interpolated,0,9
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219006971,57.492763,10.505427,0.0,195.3,interpolated,9,0
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,220614000,57.634801,10.592042,0.3,200.6,interpolated,19,159
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219032276,57.46332,10.536963,0.3,230.2,interpolated,3,8
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219001522,57.494361,10.501837,0.0,225.3,interpolated,7,11
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,220359000,57.492304,10.50495,0.0,211.4,interpolated,7,3
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219026558,57.42864,10.502917,0.0,65.9,interpolated,115,16
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219013005,57.492709,10.504191,0.0,1.3,interpolated,54,305
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,304953000,57.230008,10.712812,4.6,184.2,nearest,871,
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219022157,57.437369,10.542125,0.0,180.8,interpolated,149,16
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219007596,57.492135,10.505158,0.0,242.6,interpolated,3,6
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219111114,57.436788,10.559801,0.0,,interpolated,11,18
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219029004,57.33184,10.536699,0.0,319.1,interpolated,60,22
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219034404,57.46424,10.537327,0.0,192.3,interpolated,154,24
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219005787,57.439201,10.549664,0.3,356.3,interpolated,269,397
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,220520000,57.438122,10.545749,0.0,318.5,interpolated,143,42
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,636025892,57.607267,10.703652,0.4,52.7,interpolated,59,40
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219001239,57.439166,10.549739,0.3,230.1,interpolated,322,42
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219028256,57.332915,10.534296,0.0,,interpolated,137,43
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,210549000,57.441262,10.552717,0.0,305.2,interpolated,143,35
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219525000,57.433327,10.536515,0.0,7.2,interpolated,30,48
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219000416,57.431311,10.537839,0.0,131.9,interpolated,126,57
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,277291000,57.433694,10.543975,0.0,248.8,interpolated,125,54
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,309336000,57.436739,10.542008,0.0,317.6,interpolated,121,57
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219212000,57.661243,10.651402,0.5,239.7,interpolated,66,61
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,246843000,57.641067,10.659131,1.0,57.3,interpolated,118,61
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,210051000,57.681297,10.592705,0.3,219.6,interpolated,64,63
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,636022888,57.662771,10.73415,0.1,187.8,interpolated,152,25
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219517000,57.431442,10.5361,0.0,267.5,interpolated,115,67
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,229732000,57.681733,10.732883,1.2,65.0,interpolated,48,70
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219111111,57.43778,10.557905,0.1,,interpolated,103,76
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219009763,57.491925,10.505953,0.0,243.0,interpolated,103,77
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219005323,57.442841,10.546588,0.4,227.9,interpolated,91,88
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219002066,57.432012,10.535753,0.3,49.1,interpolated,263,76
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219016781,57.441998,10.546712,0.1,253.1,interpolated,84,94
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,235507000,57.438586,10.542786,0.0,306.9,interpolated,73,101
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,419001224,57.657966,10.679119,0.7,235.5,interpolated,17,107
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219028949,57.425938,10.528435,0.4,324.3,interpolated,187,116
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,229902000,57.67228,10.610734,0.2,254.2,interpolated,51,128
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,246133000,57.681013,10.670814,0.1,302.6,interpolated,42,137
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,311001250,57.44003,10.549919,0.0,300.2,interpolated,40,140
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219004365,57.332741,10.532039,0.0,,interpolated,32,148
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,265410000,57.435041,10.543426,0.0,303.2,interpolated,149,208
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219015338,57.495295,10.501079,0.0,10.0,interpolated,7,3
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,212809000,57.537206,10.739351,8.2,184.4,interpolated,7,3
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219000407,57.437035,10.539333,0.0,0.0,interpolated,1,8
S1A_IW_GRDH_1SDV_20260410T053232_20260410T053257_064013_080DC1_9179,219029594,57.462235,10.5375,0.0,354.5,interpolated,259,177
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,309924000,57.622655,10.61041,0.0,50.3,interpolated,177,3
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219029704,57.332003,10.533345,0.0,52.4,interpolated,18,0
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219000125,57.49566,10.501658,0.0,146.1,interpolated,7,1
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,246133000,57.679213,10.67576,0.1,184.5,interpolated,83,11
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,258116000,57.437531,10.549079,0.0,148.5,interpolated,7,3
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219002732,57.466529,10.666901,19.7,53.1,interpolated,1,1
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219032670,57.332163,10.533701,1.2,341.0,interpolated,6,13
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219005453,57.439692,10.549296,0.0,239.6,interpolated,5,4
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,266212000,57.431887,10.561,0.0,20.9,interpolated,1,7
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219013485,57.495973,10.501376,0.0,0.0,interpolated,5,14
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219525000,57.433333,10.536542,0.0,7.2,interpolated,139,4
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219015617,57.49346,10.502468,0.0,327.8,interpolated,1,17
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219003066,57.4953,10.501045,0.0,,interpolated,3,5
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219001239,57.439148,10.54975,0.0,55.3,interpolated,118,11
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219000942,57.442317,10.547473,0.1,,interpolated,21,3
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219002973,57.593069,10.429045,0.0,,interpolated,1,9
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,231613000,57.538854,10.765689,10.2,5.1,interpolated,0,9
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219005323,57.442845,10.5466,0.0,0.0,interpolated,132,10
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219002585,57.493787,10.502104,0.0,247.1,interpolated,21,9
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219009763,57.442492,10.545493,0.0,0.0,interpolated,157,14
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219022157,57.437362,10.542254,0.0,49.0,interpolated,159,20
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219019033,57.431724,10.539452,0.0,,interpolated,6,23
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219111111,57.4378,10.55795,0.0,,interpolated,246,24
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219013885,57.493935,10.502067,0.0,176.7,interpolated,0,9
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,538006621,57.477022,10.699336,0.2,65.9,interpolated,132,48
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,311289000,57.685133,10.654865,0.0,51.3,interpolated,183,55
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219021235,57.492524,10.505222,0.8,318.1,interpolated,17,21
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,311001250,57.440013,10.54995,0.0,300.2,interpolated,102,44
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219384000,57.438078,10.553447,0.0,176.9,interpolated,15,44
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219005787,57.439195,10.549692,0.0,,interpolated,132,26
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219111114,57.436777,10.559861,0.0,,interpolated,125,55
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,258022000,57.438507,10.547205,0.0,180.6,interpolated,7,309
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219523000,57.430383,10.542025,0.0,247.5,interpolated,39,62
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,311027500,57.6843,10.706589,0.0,278.4,interpolated,90,67
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219028949,57.425943,10.528423,0.0,,interpolated,582,81
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219016142,57.491302,10.55903,12.0,224.2,interpolated,10,49
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219159000,57.43216,10.610057,10.2,50.7,interpolated,10,0
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219034404,57.464191,10.537337,0.1,335.3,interpolated,92,87
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,257638000,57.436805,10.542084,0.0,233.9,interpolated,84,91
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219524000,57.430962,10.544132,0.0,257.3,interpolated,77,102
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,257980000,57.476727,10.699998,0.1,126.1,interpolated,70,100
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,316014240,57.438366,10.54592,0.0,0.0,interpolated,67,106
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,311000306,57.634659,10.639888,0.0,165.0,interpolated,47,130
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,258595000,57.434763,10.55449,0.3,182.1,interpolated,68,111
